,Scientific Name,Common Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
150,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,18-Apr-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
151,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,18-Apr-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
152,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,18-Apr-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
153,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,18-Apr-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
154,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,18-Apr-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
155,Acridotheres tristis,Common Myna,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,12-May-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
156,Acridotheres tristis,Common Myna,"Bor Wild Life Sanctuary, Nagpur IN-MH 21.03655, 78.84449",21.0365,78.8445,17-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
157,Acridotheres tristis,Common Myna,"Dr. Babasaheb Ambedkar Marathwada University, Aurangabd",19.9027,75.3105,13-May-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
158,Acridotheres tristis,Common Myna,"Bhusawal Thermal Power Station (BTPS), Deepnagar",21.0431,75.848,11-Aug-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
159,Acridotheres tristis,Common Myna,Tapti River--behind BTPS,21.0602,75.8353,16-May-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
160,Acridotheres tristis,Common Myna,Central Mine Planning & Design Institute (CMPDI),21.1864,79.0852,17-Feb-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
161,Acridotheres tristis,Common Myna,"savedi,ahmednagar",19.1251,74.7364,22-Nov-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
162,Acridotheres tristis,Common Myna,"Shri Tarkeshwar Hanuman Mandir, Jalgaon, Maharashtra, IN (21.071, 75.783)",21.071,75.7827,18-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
163,Acridotheres tristis,Common Myna,"Link Street Road, Thane, Maharashtra, IN (19.254, 72.979)",19.2545,72.9792,14-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
164,Acridotheres tristis,Common Myna,Central Mine Planning & Design Institute (CMPDI),21.1864,79.0852,7-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
165,Acridotheres tristis,Common Myna,Central Mine Planning & Design Institute (CMPDI),21.1864,79.0852,16-Feb-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
166,Acridotheres tristis,Common Myna,Mumbai,18.9298,72.8379,23-Dec-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
167,Acridotheres tristis,Common Myna,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,30-Oct-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
168,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--500MW Premises,21.0483,75.8529,8-Sep-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
169,Acridotheres tristis,Common Myna,"Bhusawal Thermal Power Station (BTPS), Deepnagar",21.0431,75.848,12-Aug-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
170,Acridotheres tristis,Common Myna,"Bhusawal Thermal Power Station (BTPS), Deepnagar",21.0431,75.848,12-Aug-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
171,Acridotheres tristis,Common Myna,"Bhusawal Thermal Power Station (BTPS), Deepnagar",21.0431,75.848,11-Aug-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
172,Acridotheres tristis,Common Myna,"Bhusawal Thermal Power Station (BTPS), Deepnagar",21.0431,75.848,11-Jul-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
173,Acridotheres tristis,Common Myna,"Bhusawal Thermal Power Station (BTPS), Deepnagar",21.0431,75.848,11-Jul-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
174,Acridotheres tristis,Common Myna,"Waghur Back Water,Jalgaon",20.9136,75.7185,25-Dec-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
175,Acridotheres tristis,Common Myna,"Pashan Lake, Pune",18.5318,73.7854,10-May-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
176,Acridotheres tristis,Common Myna,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,30-Nov-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
177,Acridotheres tristis,Common Myna,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,30-Nov-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
178,Acridotheres tristis,Common Myna,Tapti River Bridge_IN-Maharashtra-Vidgaon - 21.133x75.538 - 23-Nov-2016 11:18 am,21.1334,75.5381,23-Nov-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
179,Acridotheres tristis,Common Myna,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,29-Oct-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
180,Acridotheres tristis,Common Myna,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,25-Oct-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
181,Acridotheres tristis,Common Myna,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,27-Oct-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
182,Acridotheres tristis,Common Myna,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,17-Jun-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
183,Acridotheres tristis,Common Myna,"Hanuman Mandir Umavi Nagar,Paldhi Bk ,Jalgaon",21.0055,75.4816,30-May-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
184,Acridotheres tristis,Common Myna,"Nimkhedi Road,Jalgaon",20.9945,76.0622,22-May-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
185,Acridotheres tristis,Common Myna,"Nimkhedi Road,Jalgaon",20.9945,76.0622,22-May-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
186,Acridotheres tristis,Common Myna,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,10-May-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
187,Acridotheres tristis,Common Myna,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,10-May-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
188,Acridotheres tristis,Common Myna,"Girna Pumping Staion ,savkhede Bk",20.9878,75.5175,25-Apr-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
189,Acridotheres tristis,Common Myna,Titwala,19.3116,73.2121,17-Apr-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
190,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,23-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
191,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.025, 75.566)",21.0249,75.5665,7-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
192,Acridotheres tristis,Common Myna,Home,19.1408,72.8633,2-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
193,Acridotheres tristis,Common Myna,Home,19.1408,72.8633,2-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
194,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,1-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
195,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,1-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
196,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,1-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
197,Acridotheres tristis,Common Myna,"Elephanta Island, Mumbai",18.9633,72.9361,7-Feb-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
198,Acridotheres tristis,Common Myna,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,3-Dec-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
199,Acridotheres tristis,Common Myna,The Countryside Farm,18.7685,73.5363,25-Oct-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
200,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,24-May-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
201,Acridotheres tristis,Common Myna,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,28-Apr-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
202,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,18-Apr-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
203,Acridotheres tristis,Common Myna,Mogara Nallah,19.149,72.8238,19-Feb-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
204,Acridotheres tristis,Common Myna,"Thane creek Flamingo sanctuary, Airoli",19.15,72.9804,2-Jan-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
205,Acridotheres tristis,Common Myna,Sanjay Gandhi (Borivali) NP,19.2134,72.9082,27-Sep-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
206,Acridotheres tristis,Common Myna,Balewadi,18.58,73.7682,9-Sep-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
207,Acridotheres tristis,Common Myna,Central Mine Planning & Design Institute (CMPDI),21.1864,79.0852,22-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
208,Acridotheres tristis,Common Myna,Tapti River--behind BTPS,21.0602,75.8353,25-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
209,Acridotheres tristis,Common Myna,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,12-May-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
210,Acridotheres tristis,Common Myna,Central Mine Planning & Design Institute (CMPDI),21.1864,79.0852,23-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
211,Acridotheres tristis,Common Myna,"Link Street Road, Thane, Maharashtra, IN (19.254, 72.979)",19.2545,72.9792,14-Mar-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
212,Acridotheres tristis,Common Myna,"Bhusawal Thermal Power Station (BTPS), Deepnagar",21.0431,75.848,12-Aug-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
213,Acridotheres tristis,Common Myna,"Bhusawal Thermal Power Station (BTPS), Deepnagar",21.0431,75.848,12-Aug-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
214,Acridotheres tristis,Common Myna,"Bhusawal Thermal Power Station (BTPS), Deepnagar",21.0431,75.848,12-Aug-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
215,Acridotheres tristis,Common Myna,"Bhusawal Thermal Power Station (BTPS), Deepnagar",21.0431,75.848,12-Aug-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
216,Acridotheres tristis,Common Myna,"Bhusawal Thermal Power Station (BTPS), Deepnagar",21.0431,75.848,11-Aug-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
217,Acridotheres tristis,Common Myna,"Bhusawal Thermal Power Station (BTPS), Deepnagar",21.0431,75.848,12-Jul-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
218,Acridotheres tristis,Common Myna,"Bhusawal Thermal Power Station (BTPS), Deepnagar",21.0431,75.848,11-Jul-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
219,Acridotheres tristis,Common Myna,"BHUSAwAL RAILWAY STATION-IN-Maharashtra-Bhusawal - 21.047x75.788 - May 12, 2017 6:45 AM",21.0474,75.7877,12-May-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
220,Acridotheres tristis,Common Myna,"Virpur,Shahada,Maharashtra",21.5782,74.0322,25-Mar-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
221,Acridotheres tristis,Common Myna,Erandwane,18.5055,73.8304,30-Jan-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
222,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--500MW Premises,21.0483,75.8529,17-Jun-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
223,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--500MW Premises,21.0483,75.8529,17-Jun-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
224,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--500MW Premises,21.0483,75.8529,17-Jun-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
225,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--500MW Premises,21.0483,75.8529,1-Jun-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
226,Acridotheres tristis,Common Myna,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,30-May-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
227,Acridotheres tristis,Common Myna,Hanuman Khore,21.0008,75.4874,13-May-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
228,Acridotheres tristis,Common Myna,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,10-May-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
229,Acridotheres tristis,Common Myna,Home,19.1408,72.8633,2-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
230,Acridotheres tristis,Common Myna,Haripur villeage,16.8469,74.5367,12-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
231,Acridotheres tristis,Common Myna,Haripur villeage,16.8469,74.5367,12-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
232,Acridotheres tristis,Common Myna,Nagartas,21.2043,76.8004,25-Dec-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
233,Acridotheres tristis,Common Myna,Popatkhed,21.2104,77.0786,22-Nov-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
234,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--500MW Premises,21.0483,75.8529,20-Sep-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
235,Acridotheres tristis,Common Myna,IISER,18.5459,73.8067,18-Sep-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
236,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,21-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
237,Acridotheres tristis,Common Myna,Tapti River--behind BTPS,21.0602,75.8353,25-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
238,Acridotheres tristis,Common Myna,Tapti River--behind BTPS,21.0602,75.8353,25-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
239,Acridotheres tristis,Common Myna,"SM Joshi Bridge, Pune, Maharashtra, IN (18.51, 73.84)",18.5099,73.8402,1-Feb-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
240,Acridotheres tristis,Common Myna,"Shirsoli P.B., Maharashtra, IN (20.932, 75.548)",20.9324,75.5479,22-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
241,Acridotheres tristis,Common Myna,"Maharashtra State Highway 187, Tembhi Kh, Maharashtra, IN (21.126, 75.72)",21.1263,75.72,18-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
242,Acridotheres tristis,Common Myna,"Ankleshwar - Burhanpur Highway, Yawal, Maharashtra, IN (21.17, 75.695)",21.1699,75.6945,18-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
243,Acridotheres tristis,Common Myna,"Vaghoda Gaon,Ankleshwar - Burhanpur Highway, Maharashtra, IN (21.186, 75.61)",21.1857,75.6096,18-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
244,Acridotheres tristis,Common Myna,"Vaghoda Gaon,Ankleshwar - Burhanpur Highway, Maharashtra, IN (21.186, 75.61)",21.1857,75.6096,18-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
245,Acridotheres tristis,Common Myna,"Vaghoda Gaon,Ankleshwar - Burhanpur Highway, Maharashtra, IN (21.186, 75.61)",21.1857,75.6096,18-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
246,Acridotheres tristis,Common Myna,"Vaghoda Gaon,Ankleshwar - Burhanpur Highway, Maharashtra, IN (21.186, 75.61)",21.1857,75.6096,18-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
247,Acridotheres tristis,Common Myna,"Vaghoda Gaon,Ankleshwar - Burhanpur Highway, Maharashtra, IN (21.186, 75.61)",21.1857,75.6096,18-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
248,Acridotheres tristis,Common Myna,"Vaghoda Gaon,Ankleshwar - Burhanpur Highway, Maharashtra, IN (21.186, 75.61)",21.1857,75.6096,18-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
249,Acridotheres tristis,Common Myna,"Maharashtra State Highway 186, Dambhurni, Maharashtra, IN (21.183, 75.565)",21.1834,75.5655,18-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
250,Acridotheres tristis,Common Myna,"Ghansoli, Sector 1",19.112,73.0059,16-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
251,Acridotheres tristis,Common Myna,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,2-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
252,Acridotheres tristis,Common Myna,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,2-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
253,Acridotheres tristis,Common Myna,"Wagur Dam, Backwater, Hingane,Maharashtra, IN (20.886, 75.716)",20.8858,75.7157,10-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
254,Acridotheres tristis,Common Myna,"Wagur Dam, Backwater, Hingane,Maharashtra, IN (20.886, 75.716)",20.8858,75.7157,10-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
255,Acridotheres tristis,Common Myna,"Shahapur Lake, Shahapur,Maharashtra State Highway 188, Maharashtra, IN (20.722, 75.803)",20.7219,75.8031,10-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
256,Acridotheres tristis,Common Myna,"Shahapur Lake, Shahapur,Maharashtra State Highway 188, Maharashtra, IN (20.722, 75.803)",20.7219,75.8031,10-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
257,Acridotheres tristis,Common Myna,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,5-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
258,Acridotheres tristis,Common Myna,"Mamurabad Road Jalgaon, Maharashtra, IN (21.023, 75.572)",21.0234,75.5721,8-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
259,Acridotheres tristis,Common Myna,"Shivaji Nagar Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0213,75.5661,8-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
260,Acridotheres tristis,Common Myna,"Shivaji Nagar Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0213,75.5661,8-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
261,Acridotheres tristis,Common Myna,"Shivaji Nagar Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0213,75.5661,8-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
262,Acridotheres tristis,Common Myna,"Unnamed Road, Maharashtra, IN (20.898, 75.51)",20.8975,75.5102,7-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
263,Acridotheres tristis,Common Myna,"Unnamed Road, Maharashtra, IN (20.898, 75.51)",20.8975,75.5102,7-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
264,Acridotheres tristis,Common Myna,"Unnamed Road, Maharashtra, IN (20.898, 75.51)",20.8975,75.5102,7-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
265,Acridotheres tristis,Common Myna,"Shivaji Nagar Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0213,75.5661,5-Oct-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
